"","name","longitude","latitude","sample","event","year","month","day","time","country","state","county"
"211","Passerella iliaca",-63.6,50.23333,"L4197867","S27172131",2001,6,170,0,"Canada","Quebec","Minganie"
"212","Passerella iliaca",-63.6,50.23333,"L4197867","S27172134",2001,6,175,0,"Canada","Quebec","Minganie"
"213","Passerella iliaca",-62.08333,50.21667,"L4197876","S27172168",2001,6,167,0,"Canada","Quebec","Minganie"
"214","Passerella iliaca",-61.81667,50.18333,"L4197877","S27172169",2001,6,166,0,"Canada","Quebec","Minganie"
"215","Passerella iliaca",-64.75,48.76667,"L4197872","S27172173",2001,7,196,0,"Canada","Quebec","La Côte-de-Gaspé"
"216","Passerella iliaca",-64.446069,50.3181336,"L2685925","S27172179",2001,7,194,0,"Canada","Quebec","Minganie"
"217","Passerella iliaca",-63.8,50.3,"L4197862","S27172196",2001,6,176,0,"Canada","Quebec","Minganie"
"218","Passerella iliaca",-63.8,50.3,"L4197862","S27172198",2001,6,173,0,"Canada","Quebec","Minganie"
"219","Passerella iliaca",-63.8,50.3,"L4197862","S27172199",2001,6,172,0,"Canada","Quebec","Minganie"
"220","Passerella iliaca",-64.3288565,50.2824714,"L3533563","S27172284",2001,6,164,0,"Canada","Quebec","Minganie"
"221","Passerella iliaca",-64.15,50.26667,"L4157870","S27172286",2001,6,165,0,"Canada","Quebec","Minganie"
"222","Passerella iliaca",-64.15,50.26667,"L4157870","S27172287",2001,6,163,0,"Canada","Quebec","Minganie"
"223","Passerella iliaca",-64.15,50.26667,"L4157870","S27172288",2001,6,158,0,"Canada","Quebec","Minganie"
"224","Passerella iliaca",-64.446069,50.3181336,"L2685925","S27172558",2001,7,194,0,"Canada","Quebec","Minganie"
"225","Passerella iliaca",-62.08333,50.21667,"L4197925","S27172658",2001,6,167,0,"Canada","Quebec","Minganie"
"226","Passerella iliaca",-61.81667,50.18333,"L4197930","S27172659",2001,6,166,0,"Canada","Quebec","Minganie"
"227","Passerella iliaca",-64.75,48.76667,"L4197927","S27172664",2001,7,196,0,"Canada","Quebec","La Côte-de-Gaspé"
"228","Passerella iliaca",-64.3288565,50.2824714,"L3533563","S27172689",2001,6,164,0,"Canada","Quebec","Minganie"
"229","Passerella iliaca",-71.9591618,47.1995535,"L3461590","S28042571",2001,6,174,0,"Canada","Quebec","Portneuf"
"230","Passerella iliaca",-71.9591618,47.1995535,"L3461590","S28043464",2001,7,196,7.5,"Canada","Quebec","Portneuf"
"231","Passerella iliaca",-61.799434,47.395696,"L3046273","S28061926",2004,6,163,8,"Canada","Quebec","Les Îles-de-la-Madeleine"
"232","Passerella iliaca",-61.5160561,47.6199965,"L2794037","S28062296",2004,6,161,18.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"233","Passerella iliaca",-61.8839693,47.3811783,"L756835","S28062297",2004,6,162,7,"Canada","Quebec","Les Îles-de-la-Madeleine"
"234","Passerella iliaca",-71.9591618,47.1995535,"L3461590","S29284583",2004,7,196,6,"Canada","Quebec","Portneuf"
"235","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520625",2004,6,157,5.75,"Canada","Quebec","La Côte-de-Beaupré"
"236","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520627",2004,6,153,6,"Canada","Quebec","La Côte-de-Beaupré"
"237","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520629",2004,6,155,5.5,"Canada","Quebec","La Côte-de-Beaupré"
"238","Passerella iliaca",-68.8492713,48.3338748,"L3524519","S6520632",2004,6,176,8,"Canada","Quebec","Rimouski-Neigette"
"239","Passerella iliaca",-68.7108536,48.3752893,"L2363227","S6520636",2004,6,177,9.83,"Canada","Quebec","Rimouski-Neigette"
"240","Passerella iliaca",-68.8492713,48.3338748,"L3524519","S6520638",2004,6,178,8.5,"Canada","Quebec","Rimouski-Neigette"
"241","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520642",2004,7,183,6.5,"Canada","Quebec","La Côte-de-Beaupré"
"242","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520646",2004,7,195,5.75,"Canada","Quebec","La Côte-de-Beaupré"
"243","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520649",2004,7,200,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"244","Passerella iliaca",-65.6167789,43.4570415,"L151836","S1960739",2005,7,197,10.75,"Canada","Nova Scotia","Shelburne"
"245","Passerella iliaca",-61.9463511,47.3247713,"L1912422","S28257586",2005,7,195,6.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"246","Passerella iliaca",-61.8609452,47.2254848,"L4397719","S28258143",2005,7,184,16,"Canada","Quebec","Les Îles-de-la-Madeleine"
"247","Passerella iliaca",-61.8609452,47.2254848,"L4397719","S28258144",2005,7,185,7.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"248","Passerella iliaca",-61.8609452,47.2254848,"L4397719","S28258145",2005,7,188,7.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"249","Passerella iliaca",-61.8609452,47.2254848,"L4397719","S28258147",2005,7,189,7.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"250","Passerella iliaca",-61.5160561,47.6199965,"L2794037","S28258148",2005,7,189,13,"Canada","Quebec","Les Îles-de-la-Madeleine"
"251","Passerella iliaca",-71.9591618,47.1995535,"L3461590","S30124278",2005,7,187,12,"Canada","Quebec","Portneuf"
"252","Passerella iliaca",-71.9591618,47.1995535,"L3461590","S30124434",2005,7,188,5.5,"Canada","Quebec","Portneuf"
"253","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520755",2005,6,157,6.33,"Canada","Quebec","La Côte-de-Beaupré"
"254","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520756",2005,6,158,5.17,"Canada","Quebec","La Côte-de-Beaupré"
"255","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520768",2005,6,159,5,"Canada","Quebec","La Côte-de-Beaupré"
"256","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520769",2005,6,160,5,"Canada","Quebec","La Côte-de-Beaupré"
"257","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520770",2005,6,161,5,"Canada","Quebec","La Côte-de-Beaupré"
"258","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520771",2005,6,174,12.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"259","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520772",2005,6,172,5.83,"Canada","Quebec","La Côte-de-Beaupré"
"260","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520774",2005,6,175,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"261","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520777",2005,7,187,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"262","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520778",2005,6,176,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"263","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520779",2005,6,177,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"264","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520780",2005,6,181,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"265","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520781",2005,7,182,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"266","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520782",2005,7,183,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"267","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520783",2005,7,184,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"268","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520784",2005,7,185,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"269","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520786",2005,6,178,5.5,"Canada","Quebec","La Côte-de-Beaupré"
"270","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520787",2005,6,179,5.5,"Canada","Quebec","La Côte-de-Beaupré"
"271","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520788",2005,7,188,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"272","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520789",2005,7,189,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"273","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520790",2005,7,190,8,"Canada","Quebec","Le Fjord-du-Saguenay"
"274","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520791",2005,7,191,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"275","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520794",2005,7,194,8,"Canada","Quebec","Le Fjord-du-Saguenay"
"276","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520795",2005,7,195,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"277","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520798",2005,7,192,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"278","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520799",2005,7,196,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"279","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520800",2005,7,197,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"280","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520801",2005,7,198,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"281","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520802",2005,7,199,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"282","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520803",2005,7,200,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"283","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520804",2005,7,202,16.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"284","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520805",2005,7,203,16.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"285","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520806",2005,7,204,16.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"286","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520807",2005,7,205,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"287","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520811",2005,7,206,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"288","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520812",2005,7,207,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"289","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520813",2005,7,208,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"290","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520814",2005,7,209,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"291","Passerella iliaca",-70.690271,47.922553,"L607053","S6520815",2005,7,210,7.5,"Canada","Quebec","Charlevoix"
"292","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520816",2005,7,211,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"293","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520817",2005,7,212,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"294","Passerella iliaca",-70.4665861,46.6288371,"L2365424","S22045708",2006,6,176,5.83,"Canada","Quebec","Bellechasse"
"295","Passerella iliaca",-68.3904505,58.1073186,"L4395946","S28468757",2006,6,158,19,"Canada","Quebec","Kativik"
"296","Passerella iliaca",-57.130065,51.4270426,"L4306922","S28468765",2006,7,191,10.5,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"297","Passerella iliaca",-57.130065,51.4270426,"L4306922","S28468766",2006,7,192,6,"Canada","Quebec","Le Golfe-du-Saint-Laurent"
"298","Passerella iliaca",-66.816144,54.8011301,"L4410192","S28469575",2006,6,159,9,"Canada","Quebec","Caniapiscau"
"299","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520966",2006,6,153,6.17,"Canada","Quebec","La Côte-de-Beaupré"
"300","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520981",2006,6,152,6.17,"Canada","Quebec","La Côte-de-Beaupré"
"301","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520982",2006,6,154,6.33,"Canada","Quebec","La Côte-de-Beaupré"
"302","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520984",2006,6,155,6.08,"Canada","Quebec","La Côte-de-Beaupré"
"303","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520985",2006,6,156,6,"Canada","Quebec","La Côte-de-Beaupré"
"304","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520986",2006,6,157,6,"Canada","Quebec","La Côte-de-Beaupré"
"305","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520988",2006,6,166,6,"Canada","Quebec","La Côte-de-Beaupré"
"306","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520989",2006,6,167,6,"Canada","Quebec","La Côte-de-Beaupré"
"307","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520990",2006,6,168,5.5,"Canada","Quebec","La Côte-de-Beaupré"
"308","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520991",2006,7,194,6.17,"Canada","Quebec","La Côte-de-Beaupré"
"309","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520992",2006,7,190,5.75,"Canada","Quebec","La Côte-de-Beaupré"
"310","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520995",2006,6,169,5.5,"Canada","Quebec","La Côte-de-Beaupré"
"311","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520996",2006,6,170,4.75,"Canada","Quebec","La Côte-de-Beaupré"
"312","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520997",2006,6,171,5.5,"Canada","Quebec","La Côte-de-Beaupré"
"313","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6520998",2006,6,172,5.5,"Canada","Quebec","La Côte-de-Beaupré"
"314","Passerella iliaca",-70.7835388,48.006268,"L606887","S6520999",2006,7,199,8,"Canada","Quebec","Le Fjord-du-Saguenay"
"315","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521001",2006,6,175,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"316","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521002",2006,6,176,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"317","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521003",2006,6,178,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"318","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521005",2006,6,179,7.5,"Canada","Quebec","Le Fjord-du-Saguenay"
"319","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521008",2006,6,180,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"320","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521009",2006,6,181,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"321","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521010",2006,7,182,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"322","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521011",2006,7,183,7,"Canada","Quebec","Le Fjord-du-Saguenay"
"323","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6521014",2006,7,186,6.17,"Canada","Quebec","La Côte-de-Beaupré"
"324","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6521015",2006,7,187,6.17,"Canada","Quebec","La Côte-de-Beaupré"
"325","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6521016",2006,7,188,6.08,"Canada","Quebec","La Côte-de-Beaupré"
"326","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6521018",2006,7,189,6.05,"Canada","Quebec","La Côte-de-Beaupré"
"327","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521021",2006,7,200,8,"Canada","Quebec","Le Fjord-du-Saguenay"
"328","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521022",2006,7,201,8,"Canada","Quebec","Le Fjord-du-Saguenay"
"329","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521023",2006,7,202,8,"Canada","Quebec","Le Fjord-du-Saguenay"
"330","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521024",2006,7,203,8,"Canada","Quebec","Le Fjord-du-Saguenay"
"331","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521025",2006,7,204,8,"Canada","Quebec","Le Fjord-du-Saguenay"
"332","Passerella iliaca",-70.7835388,48.006268,"L606887","S6521027",2006,7,205,14,"Canada","Quebec","Le Fjord-du-Saguenay"
"333","Passerella iliaca",-69.4995975,47.9319577,"L752272","S10094447",2007,6,172,9.75,"Canada","Quebec","Rivière-du-Loup"
"334","Passerella iliaca",-61.8274982,50.1894091,"L1445792","S10115893",2007,6,168,10,"Canada","Quebec","Minganie"
"335","Passerella iliaca",-74.3253666,46.4882774,"L1784841","S15659154",2007,6,161,8,"Canada","Quebec","Matawinie"
"336","Passerella iliaca",-61.9010925,47.3874255,"L3177974","S20662833",2007,7,203,19,"Canada","Quebec","Les Îles-de-la-Madeleine"
"337","Passerella iliaca",-61.9010925,47.3874255,"L3177974","S20663871",2007,7,204,6.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"338","Passerella iliaca",-61.9010925,47.3874255,"L3177974","S20664179",2007,7,206,16,"Canada","Quebec","Les Îles-de-la-Madeleine"
"339","Passerella iliaca",-61.9010925,47.3874255,"L3177974","S20664264",2007,7,205,6.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"340","Passerella iliaca",-61.4658297,47.604167,"L1912431","S20664426",2007,7,207,6.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"341","Passerella iliaca",-61.9010925,47.3874255,"L3177974","S20667588",2007,7,208,6.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"342","Passerella iliaca",-61.9010925,47.3874255,"L3177974","S20668244",2007,7,209,16,"Canada","Quebec","Les Îles-de-la-Madeleine"
"343","Passerella iliaca",-61.9010925,47.3874255,"L3177974","S20668326",2007,7,210,7,"Canada","Quebec","Les Îles-de-la-Madeleine"
"344","Passerella iliaca",-76.2615538,51.6835384,"L3528139","S22611940",2007,7,186,19,"Canada","Quebec","Jamésie"
"345","Passerella iliaca",-76.2615538,51.6835384,"L3528139","S22612020",2007,7,187,5.5,"Canada","Quebec","Jamésie"
"346","Passerella iliaca",-61.799434,47.395696,"L3046273","S30494045",2007,7,189,6,"Canada","Quebec","Les Îles-de-la-Madeleine"
"347","Passerella iliaca",-61.799434,47.395696,"L3046273","S30494047",2007,7,190,8.42,"Canada","Quebec","Les Îles-de-la-Madeleine"
"348","Passerella iliaca",-61.9176579,47.3938173,"L775127","S30494048",2007,7,191,6.33,"Canada","Quebec","Les Îles-de-la-Madeleine"
"349","Passerella iliaca",-61.799434,47.395696,"L3046273","S30494049",2007,7,191,14.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"350","Passerella iliaca",-61.9176579,47.3938173,"L775127","S30494052",2007,7,195,5.83,"Canada","Quebec","Les Îles-de-la-Madeleine"
"351","Passerella iliaca",-61.799434,47.395696,"L3046273","S30494053",2007,7,196,5.83,"Canada","Quebec","Les Îles-de-la-Madeleine"
"352","Passerella iliaca",-61.9176579,47.3938173,"L775127","S30494054",2007,7,197,6.08,"Canada","Quebec","Les Îles-de-la-Madeleine"
"353","Passerella iliaca",-61.9176579,47.3938173,"L775127","S30494200",2007,7,199,5.83,"Canada","Quebec","Les Îles-de-la-Madeleine"
"354","Passerella iliaca",-61.5160561,47.6199965,"L2794037","S30495133",2007,7,190,6.42,"Canada","Quebec","Les Îles-de-la-Madeleine"
"355","Passerella iliaca",-61.9565392,47.3694082,"L1987442","S30495135",2007,7,192,5.92,"Canada","Quebec","Les Îles-de-la-Madeleine"
"356","Passerella iliaca",-61.527558,47.557772,"L3043850","S30495136",2007,7,192,15.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"357","Passerella iliaca",-61.8839693,47.3811783,"L756835","S30495138",2007,7,193,6,"Canada","Quebec","Les Îles-de-la-Madeleine"
"358","Passerella iliaca",-61.9565392,47.3694082,"L1987442","S30495139",2007,7,194,6,"Canada","Quebec","Les Îles-de-la-Madeleine"
"359","Passerella iliaca",-61.9565392,47.3694082,"L1987442","S30495143",2007,7,198,6,"Canada","Quebec","Les Îles-de-la-Madeleine"
"360","Passerella iliaca",-61.527558,47.557772,"L3043850","S30495144",2007,7,198,14.5,"Canada","Quebec","Les Îles-de-la-Madeleine"
"361","Passerella iliaca",-61.8875957,47.3522569,"L4753472","S30495147",2007,7,200,6,"Canada","Quebec","Les Îles-de-la-Madeleine"
"362","Passerella iliaca",-61.9565392,47.3694082,"L1987442","S30495148",2007,7,200,6.83,"Canada","Quebec","Les Îles-de-la-Madeleine"
"363","Passerella iliaca",-61.9565392,47.3694082,"L1987442","S30495149",2007,7,201,5.92,"Canada","Quebec","Les Îles-de-la-Madeleine"
"364","Passerella iliaca",-71.9591618,47.1995535,"L3461590","S30645970",2007,6,174,15.5,"Canada","Quebec","Portneuf"
"365","Passerella iliaca",-71.9591618,47.1995535,"L3461590","S30646045",2007,6,175,5,"Canada","Quebec","Portneuf"
"366","Passerella iliaca",-61.7431641,47.44295,"L476091","S3367137",2007,6,171,6.75,"Canada","Quebec","Les Îles-de-la-Madeleine"
"367","Passerella iliaca",-77.28396,53.33432,"L839505","S5827828",2007,6,170,9.33,"Canada","Quebec","Jamésie"
"368","Passerella iliaca",-77.44623,53.29943,"L839506","S5827846",2007,6,170,10.5,"Canada","Quebec","Jamésie"
"369","Passerella iliaca",-77.47007,53.17897,"L839517","S5827941",2007,6,170,11,"Canada","Quebec","Jamésie"
"370","Passerella iliaca",-71.1460876,47.3211427,"L291421","S6521123",2007,6,152,17.5,"Canada","Quebec","La Côte-de-Beaupré"
